number_treatment,temperature,humidity,rain,wind,sunshine,insolation,pressure,so2,fine_dust,no2,ozone,co,blog,twitter,news,date
514018,15.89559929,59.11939996,0.185173353,1.963499802,7.777397672,11.27483771,1017.130552,0.006404876,87.32392348,0.027927418,0.064153632,0.776317213,1330,6247,56,fri
77713,2.170532617,68.40829717,0.185068178,1.586094554,3.110859899,4.636245099,1031.075338,0.008664055,92.45992624,0.032811887,0.027752334,1.222419615,1150,10975,39,sun
462663,3.741017754,54.18199049,0.184303636,2.726731274,7.701483445,6.515569538,1020.686704,0.003966933,28.10579733,0.017491231,0.024355507,0.470101575,2702,11811,57,wed
525641,5.695998066,49.73013219,0.182952384,3.314425343,9.224862887,10.99103551,1018.257479,0.003278313,33.99159824,0.013734441,0.043652082,0.397023346,1827,9412,73,wed
592360,18.61480473,68.28504148,0.179509715,2.575727354,9.23782166,9.360310031,1021.328239,0.003377039,36.52799416,0.018109766,0.042972414,0.521397151,2074,15316,18,fri
436297,-1.893064273,58.79455072,0.17823226,2.920130961,6.673621529,5.563902982,1022.957862,0.004010817,32.81048207,0.015329389,0.023047244,0.448610208,2057,10877,47,fri
451339,4.843139091,72.092892,0.159945835,1.104533619,5.957816256,5.875371728,1030.117053,0.007804262,76.60089117,0.040584715,0.025491066,1.219533616,1595,8193,31,wed
427255,5.025869223,74.43820768,0.1591005,1.267794814,6.808370566,5.412422449,1020.925495,0.008094264,93.01001556,0.038034821,0.02220832,1.104915074,1730,11045,43,wed
480338,16.39326419,59.70821482,0.158230912,2.000858676,5.87096046,9.931156787,1015.530336,0.007112685,111.6694029,0.026948264,0.058278198,0.685704752,1337,3278,213,wed
462336,-0.152823712,61.73530262,0.158134293,1.570488398,5.239281866,5.399250815,1029.115077,0.008919182,83.31210729,0.036129894,0.020197522,1.069124521,1801,7555,86,thu
438576,16.30069437,66.91556754,0.148542174,2.100806678,11.2862475,15.12790851,1013.581692,0.004240983,48.06854212,0.018220682,0.056503917,0.43941758,930,3004,29,thu
104680,21.7333562,66.95648248,0.14259987,1.786589629,8.650252298,13.8979382,1005.084983,0.003173211,37.90783801,0.014047605,0.057829862,0.375041561,681,3198,32,fri
521586,-1.706638938,38.8249989,0.142320864,2.537132093,9.834992393,10.17161437,1028.634104,0.005417124,31.70432687,0.017745859,0.03429534,0.501524036,1703,8466,39,wed
68204,-0.351453584,63.86269798,0.142320864,1.545876917,6.807706131,5.652588474,1029.083376,0.004703655,48.42898653,0.024385059,0.025822025,0.773458298,1126,7978,36,sun
325843,22.45967089,75.16526725,0.14229071,1.813977139,9.276265669,11.71869468,1014.805566,0.003141012,24.16327058,0.013611781,0.043830342,0.363316016,930,4311,38,sat
86483,-1.121045173,49.28422072,0.138086739,1.51861597,7.864087073,7.115176268,1028.856,0.006362134,42.19736811,0.023688631,0.025320719,0.686320119,1293,7158,38,sun
76519,15.69089562,76.0171942,0.128785376,1.72789203,7.286903746,7.752992427,1018.38462,0.003834406,36.8933004,0.019472773,0.041238211,0.57101714,1440,7601,6,sun
319608,22.37826222,79.31989393,0.126034335,1.439957913,2.1645514,8.936205738,1012.788161,0.004338988,46.94737396,0.017676077,0.045305032,0.461909373,809,2788,36,thu
263946,24.68527743,78.33099324,0.125098546,1.520816709,7.079690135,11.00339049,1010.102272,0.004292741,69.58968211,0.01588838,0.058593556,0.625185969,791,9749,13,sat
533583,3.157284633,48.39628294,0.122701822,3.408959352,7.297358843,6.635897048,1023.146685,0.002981276,53.01358903,0.011674221,0.028481978,0.340551832,4136,23896,45,thu
367205,22.12340388,64.77833926,0.121184353,1.571722606,10.42427345,14.43713189,1016.0346,0.005219656,50.32771878,0.023201095,0.065439652,0.482465238,893,2787,26,tue
446534,-1.09271358,67.53693757,0.113635664,1.161259165,6.785027929,5.527544933,1025.120591,0.009280213,101.3059278,0.041349041,0.022538122,1.287738376,1747,9572,90,tue
444693,2.632270966,59.73546952,0.112480339,1.223161716,3.473699491,4.388935702,1025.191115,0.008540989,75.46587782,0.040496297,0.016724544,1.052418477,1735,7435,59,tue
389280,19.66697097,67.95596204,0.111054452,1.975042428,10.8815285,15.92594622,1012.497144,0.00421326,59.37822919,0.019017635,0.061375522,0.505944413,1084,3403,21,thu
562337,2.505295086,60.84944315,0.11085052,1.54113175,8.639301674,9.037465735,1030.98328,0.007636179,84.47140454,0.032552359,0.044189535,0.992438239,1272,7218,29,sat
661794,12.72459943,57.65845915,0.110296248,2.199399035,9.391375381,9.082419626,1022.453999,0.003439934,43.28688786,0.017835794,0.030921146,0.451856552,2949,14733,4,mon
427567,13.57895741,65.60307319,0.10671321,1.750924946,9.045664307,9.758808967,1017.236847,0.002881194,24.73313665,0.016176001,0.031161772,0.391126846,2962,12378,25,tue
501831,9.466102127,64.84073437,0.105484388,2.289253158,1.157739237,5.111718976,1017.197845,0.004430028,83.05949406,0.021651107,0.034221726,0.542408846,1616,4415,42,wed
623427,2.410278441,60.82799492,0.104616648,1.76715778,9.748839849,9.701696074,1027.018904,0.004409054,33.45197718,0.025308172,0.033870591,0.689656825,1547,6999,21,sat
423679,25.59215724,72.90850408,0.103324554,1.98577955,9.696671748,13.27266252,1007.94585,0.004112246,60.07968744,0.014568882,0.063147521,0.527313157,1013,3625,38,mon
88338,11.21525611,62.99596385,0.101901814,1.924920001,8.661855406,7.399465531,1009.504496,0.004570636,51.50527246,0.021651888,0.040044737,0.662698291,1667,17137,21,sun
369832,19.70682862,65.15127658,0.101139899,1.340168132,3.298604881,8.670384106,1007.239563,0.006811545,68.53058113,0.028235793,0.054670284,0.532574749,644,2878,11,sat
499902,15.99705143,62.35532063,0.100544109,3.481739249,7.125969747,10.73357158,1005.463993,0.004785941,58.08462513,0.021062347,0.05453072,0.607170221,1362,4907,49,tue
551362,22.10581203,72.28341674,0.099475902,1.435249452,4.571674392,8.728819053,1013.551463,0.003722084,30.55351598,0.017572343,0.047538151,0.43365237,1835,5243,31,mon
507027,10.50263702,77.17257632,0.098092808,1.785697624,6.377275447,5.726297953,1020.176185,0.003786962,21.98354126,0.020880309,0.026333867,0.649065672,1613,6448,30,sat
533836,-0.336119505,62.74139835,0.097687438,1.401897172,8.364436974,7.437467081,1026.704863,0.007715551,53.76047099,0.037762919,0.019453939,0.983977745,1884,7358,38,thu
354291,24.60636433,54.55155864,0.094911145,1.768569834,11.72346505,16.14555531,1012.654977,0.006014721,99.61319132,0.025926273,0.090778249,0.567421925,687,3439,16,sat
501274,-2.840526451,58.8360202,0.094880576,1.777457754,8.586411862,6.988951947,1030.191204,0.006274394,60.58888066,0.030556949,0.028665098,0.914866607,1860,12504,82,fri
87461,1.660653084,54.26138983,0.094880576,2.082099927,10.04539496,11.12488073,1023.010741,0.004243209,36.1723609,0.017124502,0.038708549,0.533408022,1118,5221,12,sun
570008,4.667831061,66.71625177,0.094880576,2.002781845,4.248011466,4.969032822,1021.508626,0.007372367,53.99864505,0.0384349,0.019286063,1.073520095,1748,6781,49,fri
543992,5.413043722,58.99580739,0.094880576,1.223413573,8.513945076,7.159569262,1027.695316,0.005115038,41.33152075,0.033724383,0.021554665,0.782131692,3218,10702,90,wed
591196,5.577705382,60.85869708,0.093329005,1.993570997,3.650520553,6.391587221,1013.110671,0.005045691,44.96604642,0.027897197,0.032942471,0.635112165,1528,7986,27,fri
704310,3.333466557,72.03412103,0.090679342,1.515510288,5.0985485,4.377819697,1015.57482,0.009411295,82.40344831,0.035939999,0.021296772,1.184897135,2145,6913,81,mon
291475,27.95051468,73.56512681,0.086927766,1.650826704,9.958370973,13.82401528,1010.670795,0.004639981,34.03896187,0.015107109,0.038991735,0.407813218,1032,3020,23,wed
444455,16.06111361,67.38984012,0.084705933,2.2591155,8.081689682,8.281871722,1020.253832,0.002902718,26.45079917,0.017480997,0.034423632,0.407108982,1767,7425,106,wed
85826,13.82458317,79.11559059,0.084253237,1.321658137,3.163701035,4.599385325,1020.201336,0.003408132,47.82227378,0.022357452,0.031622974,0.702479261,1257,6498,18,sun
445014,4.729773002,62.80968871,0.081987537,1.488304793,7.131742343,5.827885208,1023.199559,0.005805313,39.59270076,0.02689493,0.0219021,0.731879689,1166,8217,9,sat
364181,19.62031014,63.35622706,0.081557322,1.835433786,9.840618403,14.28840233,1012.244683,0.005122301,70.77966396,0.020305239,0.0541998,0.522768855,942,3442,38,thu
573602,7.173436692,55.54191086,0.07707836,1.87798015,9.167329905,12.07464297,1014.969393,0.004352391,56.60985335,0.021845032,0.041055233,0.526142078,1230,7824,13,sat
477023,12.25230809,59.9753102,0.076670026,2.787737081,6.511463064,10.22188968,1011.3674,0.004159263,52.85002178,0.016268882,0.047656076,0.476861905,1245,5266,64,thu
653336,2.129967401,59.05385751,0.076223632,2.059299444,6.145122341,6.919150689,1026.31817,0.003807128,29.19199353,0.021883829,0.032163585,0.530259275,2071,7580,290,wed
422445,14.03587835,62.04443726,0.07467678,2.164184641,11.01307234,14.34252953,1018.785141,0.00405441,51.55411631,0.018183287,0.06099476,0.480196314,799,3947,13,sat
491526,12.46922693,70.70559425,0.074672687,1.084186586,6.876177393,7.012761968,1025.859715,0.003895834,47.65045729,0.030356779,0.031002556,0.70332005,1904,10549,42,thu
558151,9.128893855,52.40958563,0.074529632,1.84057615,10.25884624,12.46678684,1015.837187,0.005277267,47.3251607,0.029903865,0.045960739,0.691324291,1510,6926,48,wed
99878,6.886234414,57.36312876,0.073540424,2.463463745,8.59329574,10.73570048,1012.535904,0.004896823,50.79211556,0.01717013,0.049484624,0.557777821,1261,8641,20,sun
491363,4.624841082,61.98646606,0.072787122,2.129087797,7.163870216,9.203702945,1027.127277,0.003564507,30.69384103,0.018387892,0.038946783,0.477293548,1405,11298,37,thu
510818,-2.225299366,60.12441253,0.072554127,1.952180699,8.395831124,7.218084843,1028.497555,0.006773575,66.83296959,0.027802987,0.026617782,0.875081685,2042,8249,47,wed
76653,23.28160075,69.30022689,0.066688513,1.962354305,9.326994184,11.98024406,1011.72495,0.003166019,24.7811789,0.009738618,0.044205437,0.374133709,920,4893,33,sun
508260,-5.940992805,49.19209107,0.066414589,4.466049147,6.846764299,7.250557299,1024.043235,0.004908988,33.84674261,0.011433646,0.032916085,0.546212715,1873,14802,52,thu
298986,23.75640662,72.15851745,0.065405994,1.671700668,8.451272054,13.64754909,1007.369125,0.004521486,53.60162867,0.016827184,0.057324384,0.473674387,815,2781,29,thu
519763,12.8835927,62.5004924,0.063252626,1.830101497,3.877092412,8.558427865,1019.62871,0.004666315,54.64852748,0.02494518,0.044937345,0.556132898,1322,3974,35,fri
438135,5.704506258,74.74893816,0.060248713,1.433717947,2.478195085,3.764783762,1019.018213,0.007817668,101.0519064,0.037335634,0.01483757,1.245910253,1688,8981,55,thu
90817,9.719235102,79.82184748,0.059177982,1.258566089,2.636541956,4.029786121,1025.1273,0.00428161,47.34638591,0.026825647,0.020197213,0.784141445,1630,12711,71,sun
310920,24.04465133,70.67798743,0.05713044,1.90985645,9.684350006,14.91406668,1004.741339,0.004104978,42.84105842,0.015321498,0.055749081,0.4250741,838,2566,37,fri
84463,4.859316546,71.02501345,0.052504205,1.581151493,6.980528753,5.602766253,1021.41422,0.005581551,54.98615862,0.025246481,0.028136067,0.936808809,1280,8833,23,sun
481074,12.23939841,67.07460726,0.052423715,1.602908885,8.832949774,8.468953502,1024.60836,0.00380942,41.82247333,0.022878101,0.035000529,0.593625811,1960,12216,29,wed
517607,-0.454505842,59.96251801,0.049471373,1.677201008,9.375765882,9.231170919,1027.565225,0.006359514,46.32876502,0.026216356,0.033127134,0.746124998,1381,6937,14,wed
309399,25.40200496,70.85291428,0.048391029,1.633311963,9.862618263,12.36864015,1007.795527,0.003993671,47.67100438,0.017546075,0.063257074,0.575634261,1085,3900,63,tue
448501,-3.135801221,56.46957032,0.047663651,1.791220247,6.276311601,5.605792792,1031.697989,0.00648059,38.42649036,0.025454549,0.020603421,0.710988856,2361,10117,38,fri
217061,28.6050789,71.14124006,0.045116984,2.511105021,9.450937643,12.63256374,1005.258501,0.003762036,27.36524534,0.010513795,0.029410153,0.308436347,716,3593,6,sat
64741,23.65927214,69.63258794,0.044969526,1.874335843,7.447262303,12.00484231,1005.413824,0.003674026,35.72290385,0.011171963,0.061181328,0.398287404,766,4313,9,sun
546069,5.450233415,57.01839753,0.04414521,2.67990367,9.750917307,11.87809107,1016.725206,0.00342191,35.05756618,0.017354877,0.038368127,0.456917223,1591,4914,29,fri
475704,17.79289273,62.38679352,0.043701015,1.420903453,9.593460487,10.98341106,1018.544971,0.003770386,28.86914875,0.022367346,0.044961638,0.418344267,1761,8758,39,fri
77737,23.78499093,61.04568537,0.043701015,1.422867507,2.515305683,8.967246721,1011.675841,0.005920998,97.39254537,0.020482767,0.069741847,0.535599446,722,3386,25,sun
539104,0.267566087,47.50751512,0.042169145,1.952229596,9.252839381,9.532844975,1029.449202,0.007522068,51.82621632,0.025350385,0.037469671,0.659699291,1628,8074,19,thu
464855,1.748441307,38.97418135,0.039741492,2.900109803,9.155068993,10.15175687,1027.218365,0.004996458,36.96515004,0.015930133,0.035389251,0.506677994,2067,6923,49,thu
292903,22.14768489,71.33702561,0.037293252,2.029396798,10.31903577,15.25568473,1007.202455,0.003910562,48.29496269,0.015578683,0.058453673,0.397407086,667,2478,10,sat
72657,21.74030263,75.05160945,0.035279902,1.517438952,5.365739985,9.076255802,1013.803212,0.003373824,24.23601755,0.012949446,0.039593645,0.371349097,959,8293,11,sun
409961,18.1485431,60.9961172,0.034345735,2.251682601,10.82731688,15.43642322,1004.748248,0.004917194,61.65038062,0.017124431,0.061419826,0.526220231,722,5169,9,sat
85058,15.78909839,67.00247851,0.031458084,1.259839039,7.450187737,8.315948854,1022.636153,0.004641704,50.05641359,0.026838435,0.047042746,0.670008022,1509,8687,10,sun
467275,23.26007153,77.1134678,0.028818144,1.449548037,9.784115388,12.49564808,1012.417641,0.003811162,30.34194214,0.020098439,0.053204062,0.488666355,1211,3554,39,fri
69737,22.30060442,63.97281467,0.0281712,1.799994299,4.592423802,10.47679351,1015.976477,0.005869403,80.27679854,0.015567732,0.063969957,0.516496767,697,4460,15,sun
375522,18.91360857,75.7502804,0.026915225,1.93104209,5.820554698,7.797729734,1017.330332,0.003165178,29.33742903,0.013945864,0.034888209,0.42216674,2302,7513,18,wed
257636,26.72215114,73.48106708,0.026810855,2.312348413,8.187579795,12.59470047,1002.045636,0.004274672,64.576227,0.014211121,0.062949597,0.656580181,815,3479,20,thu
67265,5.100826086,51.79190102,0.026097172,3.028737051,7.586876826,5.788356652,1015.281781,0.008102547,113.7875932,0.022168406,0.030566997,0.911834247,1010,5433,20,wed
491567,1.546071332,36.44851264,0.024699508,3.070801547,10.22488519,12.1173899,1029.58781,0.004497834,32.76964398,0.014858523,0.03506914,0.431327271,1998,6190,40,fri
463649,-4.241572817,44.06505109,0.024482913,3.880643089,8.448687927,7.101779327,1021.14434,0.003940395,28.15221909,0.011698581,0.033134748,0.389647603,1903,16356,20,fri
650038,15.96735543,63.43135956,0.022052048,2.067500329,9.713577617,9.538336488,1017.893506,0.002863295,22.76153932,0.015278175,0.036819393,0.348165879,2808,11480,16,mon
452128,21.66349115,70.16377291,0.021881851,1.579346624,9.318955736,11.77095088,1010.554284,0.003839793,35.35138813,0.013428619,0.054383642,0.461427614,1180,5428,23,wed
570490,9.855464881,49.93180369,0.019759161,2.167005453,8.080345531,10.36009225,1015.634317,0.005487322,52.66866873,0.026869882,0.045224228,0.581717623,1601,7148,22,thu
159990,-4.656924105,56.28423946,0.018982229,1.857503842,8.917576645,7.838242204,1027.90578,0.004851384,37.93305598,0.021578422,0.033810766,0.620413079,885,10451,22,sat
755303,8.548065236,44.33614724,0.018949384,1.798283745,5.321772324,8.044930237,1010.837161,0.004692622,49.93608566,0.024913985,0.034592382,0.515559779,1527,7171,36,mon
77367,15.7042727,59.58107578,0.018912797,2.440263133,8.328118103,11.85553756,1017.800523,0.004591265,42.54938048,0.018168536,0.058391627,0.515602394,826,4549,24,sun
184244,12.96196113,46.56718064,0.017619016,2.28281234,12.44275252,17.04086138,1018.492797,0.003923295,39.45961601,0.014397567,0.050752922,0.395264653,1108,3988,32,tue
511879,11.78955647,43.25078205,0.017577505,3.220860071,11.11249996,13.70223949,1013.318517,0.004997801,48.92909741,0.019478874,0.058339429,0.500970923,1010,6708,33,sat
482041,18.37003104,58.24855598,0.016813614,3.217375584,9.258162365,13.2376095,1017.599759,0.002837839,32.60054102,0.012556256,0.051322295,0.369474621,896,3785,25,thu
526777,10.99211241,67.33800773,0.016072221,1.91793535,5.451552563,7.878153835,1011.948999,0.00584253,97.18266629,0.024575881,0.037461488,0.75945627,1562,7909,50,tue
615418,16.6926882,77.53270523,0.014368959,2.299142932,5.90067095,9.114804906,1003.737201,0.003647267,45.58877861,0.016370636,0.047581542,0.435434596,1002,4135,26,mon
413746,19.22418023,66.742177,0.011224344,2.244732333,9.309499454,13.28566109,1012.972139,0.004253219,52.56303642,0.016556954,0.048211615,0.431217721,916,3567,35,wed
465031,2.71508015,70.21871962,0.011103948,1.259331365,3.629375377,4.474493996,1027.165829,0.007775514,71.31272649,0.038883631,0.021025901,1.111621344,1631,9021,29,tue
429214,20.74768223,69.49896624,0.010867437,1.805640557,2.837267059,7.069332175,1017.025355,0.003032647,23.56187225,0.015299699,0.032674088,0.373598953,1652,7633,24,thu
68957,21.44740332,70.0904288,0.009488058,1.830535132,9.029083118,10.56251313,1015.421189,0.003166116,17.56116634,0.01110158,0.040144978,0.34039527,1165,4684,22,sun
434700,-3.300143437,56.05974721,0.00889792,1.44844568,7.558092399,6.31294175,1029.487116,0.007514992,52.57753057,0.037740081,0.0196141,0.977591648,1732,10036,48,fri
496847,10.53959889,63.02722699,0.008654071,1.905069111,8.824986131,8.523864683,1017.225915,0.003394725,46.04726848,0.019733744,0.034245531,0.527494583,1496,11709,28,sat
565958,6.322195637,60.62299716,0.008370952,1.37730042,7.018064368,8.128615312,1028.282353,0.010178462,138.9784673,0.042745214,0.041122086,1.201226198,1886,5798,63,tue
485145,2.775253055,47.09644497,0.007592892,2.080682805,7.56076713,9.156788681,1025.112437,0.005741336,43.27207212,0.021491434,0.037945063,0.620635644,1372,6721,8,sat
368100,21.5635544,68.99501657,0.005694669,1.948573437,6.440729486,12.01362253,1016.749848,0.00473953,75.46471104,0.019240451,0.064430871,0.571876155,748,2828,7,sat
410951,-0.381883014,58.48764939,0.005209873,1.548681239,6.271370936,5.534376069,1031.430577,0.008111999,61.43124276,0.03052102,0.022126461,0.938026192,1381,7506,15,sat
388527,19.54407274,62.21387597,0.004185476,1.188904264,5.794580308,10.10194615,1005.720477,0.005972696,66.06015859,0.031991857,0.049694984,0.555832685,924,3729,24,fri
439633,11.62743628,61.15009923,0.004044422,2.324891912,9.715580078,10.42370209,1021.413953,0.002731776,20.98897928,0.014672427,0.030306106,0.356643502,2707,31187,66,wed
63976,-3.629419244,60.30879102,0,1.662930187,7.220365578,5.634825359,1025.416736,0.008372005,61.8091567,0.028373113,0.027305551,0.998704015,1167,9813,30,sun
409736,-2.545530295,54.58915864,0,1.860353807,8.145477402,6.167565002,1024.784348,0.008653561,67.14770911,0.034072947,0.025221973,1.073983922,1607,9463,37,tue
672511,-1.375224422,60.2091603,0,1.718714862,7.276821734,6.782177214,1027.154416,0.005871678,45.2538831,0.027903401,0.026887476,0.828669957,1817,10338,44,mon
449062,3.116714491,55.95623462,0,3.118527855,8.745839882,7.783792335,1026.140801,0.004044773,33.25260486,0.013956702,0.03282075,0.534936596,1108,6170,15,sat
550542,0.663866134,50.34364432,0,2.851926286,9.638112515,10.2181976,1026.201354,0.0041844,38.79327705,0.013742383,0.03949661,0.454271495,1033,7621,31,sat
699187,3.976392317,55.40037383,0,2.241547153,7.903560954,8.526783436,1021.119659,0.009088143,82.52038955,0.026418699,0.038314584,0.786399176,1318,5495,36,mon
547820,2.851540994,46.24010307,0,2.138998125,11.08069015,12.9556862,1017.730364,0.004971252,37.22115755,0.020410419,0.035831605,0.485938426,1751,9540,46,thu
359101,22.18099978,63.20203619,0,1.745312345,9.61451792,13.82579696,1014.406362,0.005984952,90.64782749,0.024743915,0.068211095,0.5930487,719,3020,20,sat
546349,20.51783588,68.68484685,0,1.944998546,10.58803815,14.85984649,1012.078473,0.004434957,47.6918334,0.017300714,0.058289405,0.48483083,946,2968,37,mon
233166,28.53582106,77.54173635,0,1.751877537,7.606611205,11.79217381,990.6514947,0.004261656,46.89260139,0.016644881,0.056680555,0.460968024,796,8463,341,wed
592077,22.22205933,73.4131895,0,1.366424465,6.817283811,10.27153546,1015.741643,0.004179666,51.13986708,0.01779292,0.054479995,0.508393812,1450,5749,42,mon
483965,13.69924679,68.14001286,0,1.649597768,8.21260132,9.041073847,1028.535701,0.003164436,30.41134073,0.021884559,0.033721912,0.459968149,2017,13091,84,fri
515127,14.70305837,69.23373136,0,1.307797943,8.006767969,7.490015465,1025.551066,0.004040875,53.03885278,0.030772544,0.042075795,0.727830173,1586,8165,47,fri
634762,4.498742742,67.53758789,0,1.672048473,5.509440078,5.166385311,1021.521644,0.005305697,47.16731446,0.028628303,0.020973231,0.793158947,1915,6681,40,mon
653621,2.93592535,61.73797015,0,2.324844109,5.396442087,4.478424809,1017.335612,0.009040659,66.61423183,0.030458243,0.023787463,0.974521462,1614,15092,45,mon
766639,11.28594184,53.54783182,0,2.395428638,8.443567976,11.01412568,1022.667401,0.00598355,64.57281436,0.026357157,0.056086249,0.669889611,1657,4596,50,mon
515207,14.97013502,46.98150422,0,1.913939594,8.54545974,12.63683624,1005.597603,0.005414921,57.81642788,0.025156445,0.058642726,0.60161829,1115,3426,27,tue
480127,14.43477913,49.36843705,0,3.195638783,12.19015185,17.20298759,1018.392409,0.00352116,40.31657006,0.012812524,0.048498734,0.376252983,777,3206,25,sat
433542,19.27620108,48.76277085,0,2.244136501,11.75501463,16.07101432,1008.662285,0.00560435,59.34843201,0.021470131,0.062969559,0.542802403,1140,3908,36,fri
592677,19.77297668,58.12271746,0,1.658008416,9.509848361,14.96952451,1012.262828,0.005514543,65.79472602,0.024383843,0.06014319,0.466945088,1161,3259,28,mon
292935,26.49281575,62.9940411,0,2.306911455,9.411692893,14.64803569,1000.999411,0.004666719,54.29721577,0.016601343,0.068626873,0.654096138,895,2666,27,fri
524460,22.03449401,70.90078597,0,1.596196368,9.69339865,11.64334637,1013.040813,0.003523825,33.95854614,0.016732616,0.049896175,0.455125441,1645,5625,24,thu
391428,21.71462848,64.03534446,0,1.655983738,8.002050286,10.70238892,1015.217317,0.003985454,39.6979169,0.017608694,0.048025238,0.40129803,1989,5704,48,tue
575410,20.6634663,68.10030726,0,1.789122043,9.98599426,11.34828396,1018.659071,0.003336861,28.33081001,0.017819627,0.045349839,0.409270581,2066,5565,64,mon
85072,16.90352293,60.44361659,0,2.929798568,9.847474771,9.83691232,1017.368901,0.0028049,21.0959849,0.009001683,0.039716421,0.294291809,1719,18687,8,sun
485405,0.639078009,68.13302112,0,1.44573873,4.14574866,4.094858306,1026.131353,0.006076699,39.79810752,0.033590556,0.012119064,0.999672872,2474,9011,81,tue
683612,-1.48754881,52.16141243,0,1.717698387,8.361807478,6.525424094,1030.30027,0.005262133,33.20354315,0.024179271,0.020759707,0.703683216,2101,10658,32,fri
77209,0.496163808,66.24641242,0,1.365443027,2.518064045,3.439543273,1022.131281,0.006510231,53.31957844,0.034564482,0.014116669,1.037534057,1343,7134,17,sun
